Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,Bundesliga,211,Laurent Jans,lu LUX,DF,Paderborn 07,26,1992,22,19,"1,571",0,1,0,0,2,0
2019-2020,Bundesliga,212,Tony Jantschke,de GER,DF,M'Gladbach,29,1990,17,11,"1,012",0,0,0,0,6,0
2019-2020,Bundesliga,213,Rune Jarstein,no NOR,GK,Hertha BSC,34,1984,29,29,"2,547",0,0,0,0,1,1
2019-2020,Bundesliga,214,Dennis Jastrzembski,de GER,"DF,MF",Paderborn 07,19,2000,6,1,177,0,0,0,0,0,0
2019-2020,Bundesliga,215,Tin Jedvaj,hr CRO,DF,Augsburg,23,1995,31,30,"2,638",2,0,0,0,6,0
2019-2020,Bundesliga,216,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,21,1997,10,5,457,1,0,0,0,0,0
2019-2020,Bundesliga,217,Fabian Johnson,us USA,"MF,DF",M'Gladbach,31,1987,6,3,271,0,0,0,0,0,0
2019-2020,Bundesliga,218,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,19,1999,4,2,150,0,0,0,0,1,0
2019-2020,Bundesliga,219,Mathias Jørgensen,dk DEN,DF,Düsseldorf,29,1990,9,5,498,0,1,0,0,1,0
2019-2020,Bundesliga,220,Ozan Kabak,tr TUR,DF,Schalke 04,19,2000,26,21,"1,777",3,1,0,0,4,0
2019-2020,Bundesliga,221,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,27,1992,30,28,"2,474",2,7,0,0,2,0
2019-2020,Bundesliga,222,Florian Kainz,at AUT,"FW,MF",Köln,26,1992,28,16,"1,561",5,6,1,1,5,0
2019-2020,Bundesliga,223,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,33,1985,5,1,146,1,0,0,0,0,0
2019-2020,Bundesliga,224,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,22,1996,28,22,"1,969",2,4,0,0,5,0
2019-2020,Bundesliga,225,Kevin Kampl,si SVN,MF,RB Leipzig,28,1990,11,8,675,2,2,0,0,1,0
2019-2020,Bundesliga,226,Stefanos Kapino,gr GRE,GK,Werder Bremen,25,1994,1,1,90,0,0,0,0,0,0
2019-2020,Bundesliga,227,Kenan Karaman,tr TUR,FW,Düsseldorf,25,1994,20,16,"1,354",6,1,0,0,4,0
2019-2020,Bundesliga,228,Mamoudou Karamoko,fr FRA,MF,Wolfsburg,20,1999,1,0,9,0,0,0,0,0,0
2019-2020,Bundesliga,229,Florian Kastenmeier,de GER,GK,Düsseldorf,22,1997,17,17,"1,530",0,0,0,0,0,0
2019-2020,Bundesliga,230,Noah Katterbach,de GER,DF,Köln,18,2001,18,16,"1,316",0,0,0,0,2,0
2019-2020,Bundesliga,231,Yannik Keitel,de GER,MF,Freiburg,19,2000,3,2,174,0,0,0,0,0,0
2019-2020,Bundesliga,232,Jonjoe Kenny,eng ENG,DF,Schalke 04,22,1997,31,31,"2,717",2,3,0,0,5,0
2019-2020,Bundesliga,233,Rani Khedira,de GER,MF,Augsburg,25,1994,32,32,"2,649",0,2,0,0,8,0
2019-2020,Bundesliga,234,Luca Kilian,de GER,DF,Paderborn 07,19,1999,15,14,"1,261",0,0,0,0,1,0
2019-2020,Bundesliga,235,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,24,1995,33,32,"2,818",4,7,0,0,7,0
2019-2020,Bundesliga,236,Davy Klaassen,nl NED,MF,Werder Bremen,26,1993,33,33,"2,936",7,5,1,3,7,0
2019-2020,Bundesliga,237,Felix Klaus,de GER,"FW,MF",Wolfsburg,26,1992,23,6,670,0,1,0,0,0,1
2019-2020,Bundesliga,238,Lukas Klostermann,de GER,DF,RB Leipzig,23,1996,31,31,"2,643",3,1,0,0,1,0
2019-2020,Bundesliga,239,Lukas Klünter,de GER,DF,Hertha BSC,23,1996,23,20,"1,878",0,2,0,0,5,0
2019-2020,Bundesliga,240,Robin Knoche,de GER,DF,Wolfsburg,27,1992,21,17,"1,594",1,0,0,0,2,0
2019-2020,Bundesliga,241,Robin Koch,de GER,"DF,MF",Freiburg,23,1996,32,31,"2,705",1,0,0,0,3,0
2019-2020,Bundesliga,242,Dominik Kohr,de GER,MF,Eint Frankfurt,25,1994,26,16,"1,445",0,3,0,0,5,1
2019-2020,Bundesliga,243,Ibrahima Konaté,fr FRA,DF,RB Leipzig,20,1999,8,6,569,0,0,0,0,2,0
2019-2020,Bundesliga,244,Pascal Köpke,de GER,FW,Hertha BSC,23,1995,4,1,121,0,0,0,0,0,0
2019-2020,Bundesliga,245,Filip Kostić,rs SRB,"DF,MF",Eint Frankfurt,26,1992,33,33,"2,958",4,11,0,0,4,0
2019-2020,Bundesliga,246,Tomáš Koubek,cz CZE,GK,Augsburg,26,1992,24,24,"2,160",0,0,0,0,2,0
2019-2020,Bundesliga,247,Dawid Kownacki,pl POL,"FW,MF",Düsseldorf,22,1997,20,11,"1,093",0,0,0,0,4,0
2019-2020,Bundesliga,248,Thomas Kraft,de GER,GK,Hertha BSC,31,1988,4,4,360,0,0,0,0,1,0
2019-2020,Bundesliga,249,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,28,1991,19,14,"1,422",12,2,2,2,3,0
2019-2020,Bundesliga,250,Christoph Kramer,de GER,MF,M'Gladbach,28,1991,22,17,"1,464",0,0,0,0,4,0
2019-2020,Bundesliga,251,Tom Krauß,de GER,MF,RB Leipzig,18,2001,1,0,4,0,0,0,0,0,0
2019-2020,Bundesliga,252,Felix Kroos,de GER,MF,Union Berlin,28,1991,15,3,378,0,0,0,0,1,0
2019-2020,Bundesliga,253,Lukas Kübler,de GER,DF,Freiburg,26,1992,5,3,209,0,0,0,0,1,0
2019-2020,Bundesliga,254,Pierre Kunde,cm CMR,MF,Mainz 05,24,1995,28,22,"1,866",4,0,0,0,6,0
2019-2020,Bundesliga,255,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,19,2000,25,3,679,3,2,0,0,2,0
2019-2020,Bundesliga,256,Konrad Laimer,at AUT,MF,RB Leipzig,22,1997,29,26,"2,115",2,6,0,0,8,1
2019-2020,Bundesliga,257,Stefan Lainer,at AUT,DF,M'Gladbach,26,1992,31,31,"2,710",1,3,0,0,9,0
2019-2020,Bundesliga,258,Michael Lang,ch SUI,DF,Werder Bremen,28,1991,9,6,544,0,0,0,0,0,0
2019-2020,Bundesliga,259,Sebastian Langkamp,de GER,DF,Werder Bremen,31,1988,5,3,314,0,0,0,0,3,0
2019-2020,Bundesliga,260,Danny Latza,de GER,MF,Mainz 05,29,1989,23,15,"1,373",0,2,0,0,7,0
2019-2020,Bundesliga,261,Mathew Leckie,au AUS,"DF,FW",Hertha BSC,28,1991,7,1,195,0,0,0,0,0,0
2019-2020,Bundesliga,262,Toni Leistner,de GER,DF,Köln,28,1990,13,11,"1,012",0,0,0,0,3,0
2019-2020,Bundesliga,263,Tim Lemperle,de GER,"FW,MF",Köln,17,2002,1,0,16,0,0,0,0,0,0
2019-2020,Bundesliga,264,Christopher Lenz,de GER,DF,Union Berlin,24,1994,26,26,"2,267",0,3,0,0,2,0
2019-2020,Bundesliga,265,Robert Lewandowski,pl POL,FW,Bayern Munich,30,1988,31,31,"2,759",34,4,5,5,5,0
2019-2020,Bundesliga,266,Stephan Lichtsteiner,ch SUI,DF,Augsburg,35,1984,20,17,"1,343",0,1,0,0,5,1
2019-2020,Bundesliga,267,Philipp Lienhart,at AUT,DF,Freiburg,23,1996,22,20,"1,817",0,1,0,0,3,0
2019-2020,Bundesliga,268,Jürgen Locadia,nl NED,FW,Hoffenheim,25,1993,11,5,530,4,0,1,1,1,0
2019-2020,Bundesliga,269,Ademola Lookman,eng ENG,"MF,FW",RB Leipzig,21,1997,11,1,309,0,0,0,0,0,0
2019-2020,Bundesliga,270,Eduard Löwen,de GER,"MF,FW",Augsburg,22,1997,16,7,671,2,1,0,0,0,0
2019-2020,Bundesliga,271,Eduard Löwen,de GER,MF,Hertha BSC,22,1997,7,2,314,0,0,0,0,0,0
2019-2020,Bundesliga,272,Jan Luca Rumpf,de GER,DF,Paderborn 07,20,1999,1,1,90,0,0,0,0,0,0
2019-2020,Bundesliga,273,Lucas,br BRA,MF,Hoffenheim,20,1999,2,0,65,1,0,0,0,1,0
2019-2020,Bundesliga,274,Dodi Lukebakio,cd COD,"FW,MF",Hertha BSC,21,1997,30,24,"2,031",7,6,0,0,2,0
2019-2020,Bundesliga,275,Andreas Luthe,de GER,GK,Augsburg,32,1987,10,10,900,0,0,0,0,0,0
2019-2020,Bundesliga,276,Arne Maier,de GER,MF,Hertha BSC,20,1999,14,5,535,0,0,0,0,0,0
2019-2020,Bundesliga,277,Yunus Mallı,tr TUR,"FW,MF",Union Berlin,27,1992,13,9,673,0,1,0,0,1,0
2019-2020,Bundesliga,278,Streli Mamba,de GER,FW,Paderborn 07,25,1994,24,18,"1,521",5,2,0,0,5,0
2019-2020,Bundesliga,279,Omar Marmoush,eg EGY,"MF,FW",Wolfsburg,20,1999,5,0,81,0,0,0,0,0,0
2019-2020,Bundesliga,280,Aarón Martín,es ESP,DF,Mainz 05,22,1997,22,21,"1,792",0,0,0,0,2,0
2019-2020,Bundesliga,281,Javi Martínez,es ESP,"DF,MF",Bayern Munich,30,1988,16,6,675,0,0,0,0,5,1
2019-2020,Bundesliga,282,Omar Mascarell,es ESP,MF,Schalke 04,26,1993,23,23,"2,026",0,1,0,0,4,0
2019-2020,Bundesliga,283,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,22,1997,18,12,"1,053",3,1,1,1,2,1
2019-2020,Bundesliga,284,Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,18,2000,20,14,"1,162",2,0,0,0,1,0
2019-2020,Bundesliga,285,Philipp Max,de GER,DF,Augsburg,25,1993,31,31,"2,706",8,6,1,1,5,0
2019-2020,Bundesliga,286,Alexandru Maxim,ro ROU,MF,Mainz 05,29,1990,5,0,117,0,0,0,0,1,0
2019-2020,Bundesliga,287,Kevin Mbabu,ch SUI,DF,Wolfsburg,24,1995,20,18,"1,696",3,1,0,0,4,0
2019-2020,Bundesliga,288,Weston McKennie,us USA,"MF,DF",Schalke 04,20,1998,28,24,"2,074",3,0,0,0,8,0
2019-2020,Bundesliga,289,Joshua Mees,de GER,"MF,FW",Union Berlin,23,1996,15,1,325,0,1,0,0,1,0
2019-2020,Bundesliga,290,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,28,1991,21,14,"1,200",2,2,0,0,0,0
2019-2020,Bundesliga,291,Levent Mercan,de GER,MF,Schalke 04,18,2000,5,1,71,0,0,0,0,0,0
2019-2020,Bundesliga,292,Jorge Meré,es ESP,DF,Köln,22,1997,11,5,619,1,0,0,0,4,1
2019-2020,Bundesliga,293,Sven Michel,de GER,FW,Paderborn 07,29,1990,29,13,"1,376",5,1,0,0,7,0
2019-2020,Bundesliga,294,Juan Miranda,es ESP,DF,Schalke 04,19,2000,11,8,781,0,0,0,0,2,0
2019-2020,Bundesliga,295,Maximilian Mittelstädt,de GER,"DF,FW",Hertha BSC,22,1997,26,19,"1,887",1,3,0,0,4,0
2019-2020,Bundesliga,296,Anthony Modeste,fr FRA,"FW,MF",Köln,31,1988,27,11,"1,138",4,1,0,0,1,0
2019-2020,Bundesliga,297,Kevin Möhwald,de GER,MF,Werder Bremen,26,1993,1,0,74,0,0,0,0,0,0
2019-2020,Bundesliga,298,Niklas Moisander,fi FIN,DF,Werder Bremen,33,1985,22,22,"1,979",0,0,0,0,5,1
2019-2020,Bundesliga,299,Alfredo Morales,us USA,MF,Düsseldorf,29,1990,27,18,"1,730",1,2,0,0,6,0
2019-2020,Bundesliga,300,Jan Morávek,cz CZE,MF,Augsburg,29,1989,11,4,474,0,1,0,0,1,0
2019-2020,Bundesliga,301,Mateu Morey,es ESP,"DF,FW",Dortmund,19,2000,5,2,197,0,1,0,0,0,0
2019-2020,Bundesliga,302,Nordi Mukiele,fr FRA,DF,RB Leipzig,21,1997,25,21,"1,783",3,1,0,0,1,0
2019-2020,Bundesliga,303,Florian Müller,de GER,GK,Mainz 05,21,1997,13,12,"1,125",0,0,0,0,0,0
2019-2020,Bundesliga,304,Thomas Müller,de GER,"MF,FW",Bayern Munich,29,1989,33,26,"2,255",8,21,0,0,5,0
2019-2020,Bundesliga,305,Torben Müsel,de GER,FW,M'Gladbach,20,1999,1,0,1,0,0,0,0,0,0
2019-2020,Bundesliga,306,Jamal Musiala,eng ENG,MF,Bayern Munich,16,2003,1,0,3,0,0,0,0,0,0
2019-2020,Bundesliga,307,Yvon Mvogo,ch SUI,GK,RB Leipzig,25,1994,2,2,180,0,0,0,0,0,0
2019-2020,Bundesliga,308,Phillipp Mwene,at AUT,DF,Mainz 05,25,1994,4,4,315,0,0,0,0,1,0
2019-2020,Bundesliga,309,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,19,1999,22,20,"1,721",1,1,0,0,3,0
2019-2020,Bundesliga,310,Matija Nastasić,rs SRB,DF,Schalke 04,26,1993,16,15,"1,365",0,0,0,0,2,0
2019-2020,Bundesliga,311,Manuel Neuer,de GER,GK,Bayern Munich,33,1986,33,33,"2,970",0,0,0,0,0,0
2019-2020,Bundesliga,312,Florian Neuhaus,de GER,MF,M'Gladbach,22,1997,30,26,"2,356",4,2,0,0,6,0
2019-2020,Bundesliga,313,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,19,2000,4,0,85,0,1,0,0,0,0
2019-2020,Bundesliga,314,Moussa Niakhate,fr FRA,DF,Mainz 05,23,1996,33,33,"2,970",1,2,0,0,7,0
2019-2020,Bundesliga,315,Moritz Nicolas,de GER,GK,Union Berlin,21,1997,1,1,90,0,0,0,0,0,0
2019-2020,Bundesliga,316,Florian Niederlechner,de GER,"FW,MF",Augsburg,28,1990,33,31,"2,720",13,6,1,2,1,0
2019-2020,Bundesliga,317,Christopher Nkunku,fr FRA,"MF,FW",RB Leipzig,21,1997,32,21,"1,925",5,13,0,0,2,0
2019-2020,Bundesliga,318,Lukas Nmecha,de GER,"MF,FW",Wolfsburg,20,1998,6,1,131,0,0,0,0,1,0
2019-2020,Bundesliga,319,Håvard Nordtveit,no NOR,DF,Hoffenheim,29,1990,11,7,701,0,1,0,0,2,0
2019-2020,Bundesliga,320,Alexander Nübel,de GER,GK,Schalke 04,22,1996,26,26,"2,315",0,0,0,0,1,1
2019-2020,Bundesliga,321,Kasim Nuhu,gh GHA,DF,Düsseldorf,24,1995,13,11,999,1,0,0,0,0,0
2019-2020,Bundesliga,322,Bastian Oczipka,de GER,DF,Schalke 04,30,1989,34,33,"3,015",0,5,0,0,4,0
2019-2020,Bundesliga,323,Álvaro Odriozola,es ESP,DF,Bayern Munich,23,1995,3,2,152,0,0,0,0,0,0
2019-2020,Bundesliga,324,Kelvin Ofori,gh GHA,"MF,FW",Düsseldorf,18,2001,2,0,37,0,0,0,0,0,0
2019-2020,Bundesliga,325,Kwasi Okyere Wriedt,gh GHA,FW,Bayern Munich,25,1994,1,0,14,0,0,0,0,0,0
2019-2020,Bundesliga,326,Cauly Oliveira Souza,br BRA,"MF,FW",Paderborn 07,23,1995,13,8,717,2,0,0,0,0,0
2019-2020,Bundesliga,327,Dani Olmo,es ESP,"MF,FW",RB Leipzig,21,1998,12,9,747,3,1,0,0,1,0
2019-2020,Bundesliga,328,Karim Onisiwo,at AUT,FW,Mainz 05,27,1992,32,16,"1,728",4,6,0,0,3,0
2019-2020,Bundesliga,329,Willi Orban,hu HUN,DF,RB Leipzig,26,1992,12,9,856,1,0,0,0,0,0
2019-2020,Bundesliga,330,Yuya Osako,jp JPN,"FW,MF",Werder Bremen,29,1990,28,22,"1,848",8,2,0,0,2,0
2019-2020,Bundesliga,331,Paulo Otávio,br BRA,DF,Wolfsburg,24,1994,5,4,380,0,1,0,0,3,0
2019-2020,Bundesliga,332,Reece Oxford,eng ENG,MF,Augsburg,20,1998,12,2,375,0,0,0,0,0,0
2019-2020,Bundesliga,333,Levin Öztunalı,de GER,"MF,FW",Mainz 05,23,1996,27,19,"1,778",4,3,0,0,1,0
2019-2020,Bundesliga,334,Gonçalo Paciência,pt POR,FW,Eint Frankfurt,24,1994,23,15,"1,283",7,3,1,1,4,0
2019-2020,Bundesliga,335,Exequiel Palacios,ar ARG,MF,Leverkusen,20,1998,3,2,177,0,0,0,0,0,0
2019-2020,Bundesliga,336,Michael Parensen,de GER,DF,Union Berlin,33,1986,9,6,628,1,0,0,0,4,0
2019-2020,Bundesliga,337,Paulinho,br BRA,"MF,FW",Leverkusen,19,2000,13,1,304,3,2,0,0,1,0
2019-2020,Bundesliga,338,Benjamin Pavard,fr FRA,DF,Bayern Munich,23,1996,32,31,"2,790",4,4,0,0,5,0
2019-2020,Bundesliga,339,Jiří Pavlenka,cz CZE,GK,Werder Bremen,27,1992,33,33,"2,970",0,0,0,0,1,0
2019-2020,Bundesliga,340,Mads Pedersen,dk DEN,DF,Augsburg,22,1996,2,1,96,0,1,0,0,0,0
2019-2020,Bundesliga,341,Peter Pekarík,sk SVK,DF,Hertha BSC,32,1986,9,9,769,0,0,0,0,2,0
2019-2020,Bundesliga,342,Philipp Pentke,de GER,GK,Hoffenheim,34,1985,4,4,360,0,0,0,0,1,0
2019-2020,Bundesliga,343,Ivan Perišić,hr CRO,"FW,MF",Bayern Munich,30,1989,22,11,"1,206",4,3,0,0,1,0
2019-2020,Bundesliga,344,Pavao Pervan,at AUT,GK,Wolfsburg,31,1987,8,8,720,0,0,0,0,0,0
2019-2020,Bundesliga,345,Nils Petersen,de GER,"FW,MF",Freiburg,30,1988,34,24,"2,436",11,2,1,1,1,0
2019-2020,Bundesliga,346,Krzysztof Piątek,pl POL,"FW,MF",Hertha BSC,24,1995,15,9,909,4,1,2,2,2,0
2019-2020,Bundesliga,347,Ronaël Pierre-Gabriel,fr FRA,DF,Mainz 05,21,1998,8,8,574,0,1,0,0,3,0
2019-2020,Bundesliga,348,Łukasz Piszczek,pl POL,DF,Dortmund,34,1985,29,25,"2,106",1,3,0,0,3,0
2019-2020,Bundesliga,349,Claudio Pizarro,pe PER,"FW,MF",Werder Bremen,40,1978,18,0,234,0,0,0,0,0,0
2019-2020,Bundesliga,350,Marvin Plattenhardt,de GER,DF,Hertha BSC,27,1992,17,17,"1,396",0,5,0,0,1,0
2019-2020,Bundesliga,351,Alassane Pléa,fr FRA,FW,M'Gladbach,26,1993,27,25,"2,143",10,10,0,1,4,2
2019-2020,Bundesliga,352,Thomas Pledl,de GER,"DF,MF",Düsseldorf,25,1994,5,0,91,0,0,0,0,0,0
2019-2020,Bundesliga,353,Joel Pohjanpalo,fi FIN,MF,Leverkusen,24,1994,1,0,2,0,0,0,0,0,0
2019-2020,Bundesliga,354,Sebastian Polter,de GER,FW,Union Berlin,28,1991,13,2,330,2,2,2,2,1,1
2019-2020,Bundesliga,355,Marin Pongračić,hr CRO,DF,Wolfsburg,21,1997,11,11,928,2,0,0,0,4,1
2019-2020,Bundesliga,356,Stefan Posch,at AUT,DF,Hoffenheim,22,1997,28,27,"2,308",0,0,0,0,9,0
2019-2020,Bundesliga,357,Yussuf Poulsen,dk DEN,FW,RB Leipzig,25,1994,22,12,"1,222",5,6,0,0,2,0
2019-2020,Bundesliga,358,Kai Pröger,de GER,"MF,FW",Paderborn 07,27,1992,31,22,"2,079",2,6,0,0,0,0
2019-2020,Bundesliga,359,Grischa Prömel,de GER,MF,Union Berlin,24,1995,16,9,924,0,0,0,0,2,0
2019-2020,Bundesliga,360,Robin Quaison,se SWE,"FW,MF",Mainz 05,25,1993,32,31,"2,602",13,2,1,1,2,0
2019-2020,Bundesliga,361,Raffael,br BRA,MF,M'Gladbach,34,1985,8,0,64,0,0,0,0,0,0
2019-2020,Bundesliga,362,Benito Raman,be BEL,FW,Schalke 04,24,1994,25,19,"1,601",4,3,0,0,2,0
2019-2020,Bundesliga,363,Tobias Raschl,de GER,MF,Dortmund,19,2000,1,0,26,0,0,0,0,0,0
2019-2020,Bundesliga,364,Milot Rashica,xk KVX,FW,Werder Bremen,23,1996,28,27,"2,264",8,5,2,3,2,0
2019-2020,Bundesliga,365,Ante Rebić,hr CRO,FW,Eint Frankfurt,25,1993,1,1,90,0,0,0,0,1,0
2019-2020,Bundesliga,366,Daishawn Redan,nl NED,FW,Hertha BSC,18,2001,1,0,21,0,0,0,0,0,0
2019-2020,Bundesliga,367,Fabian Reese,de GER,FW,Schalke 04,21,1997,2,1,86,0,0,0,0,0,0
2019-2020,Bundesliga,368,Ken Reichel,de GER,DF,Union Berlin,32,1986,7,6,533,0,0,0,0,0,0
2019-2020,Bundesliga,369,Karim Rekik,nl NED,DF,Hertha BSC,24,1994,14,14,"1,260",1,0,0,0,0,0
2019-2020,Bundesliga,370,Panagiotis Retsos,gr GRE,DF,Leverkusen,20,1998,3,1,114,0,0,0,0,0,0
2019-2020,Bundesliga,371,Marco Reus,de GER,"MF,FW",Dortmund,30,1989,19,18,"1,495",11,5,1,1,1,0
2019-2020,Bundesliga,372,Elvis Rexhbeçaj,de GER,MF,Köln,21,1997,13,7,623,0,3,0,0,3,0
2019-2020,Bundesliga,373,Giovanni Reyna,us USA,"MF,FW",Dortmund,16,2002,15,2,355,0,1,0,0,2,0
2019-2020,Bundesliga,374,Chris Richards,us USA,DF,Bayern Munich,19,2000,1,0,7,0,0,0,0,0,0
2019-2020,Bundesliga,375,Marco Richter,de GER,"MF,FW",Augsburg,21,1997,31,26,"2,280",4,3,0,0,2,0
2019-2020,Bundesliga,376,Marcel Risse,de GER,"MF,FW",Köln,29,1989,6,0,132,0,2,0,0,1,0
2019-2020,Bundesliga,377,Marlon Ritter,de GER,MF,Paderborn 07,24,1994,11,3,435,0,1,0,0,3,0
2019-2020,Bundesliga,378,Sebastian Rode,de GER,MF,Eint Frankfurt,28,1990,29,25,"1,936",3,3,0,0,6,0
2019-2020,Bundesliga,379,Jérôme Roussillon,fr FRA,DF,Wolfsburg,26,1993,29,27,"2,364",1,1,0,0,4,0
2019-2020,Bundesliga,380,Sebastian Rudy,de GER,MF,Hoffenheim,29,1990,32,31,"2,734",1,3,0,0,9,0
2019-2020,Bundesliga,381,Lukas Rupp,de GER,"MF,FW",Hoffenheim,28,1991,7,4,340,0,0,0,0,0,0
2019-2020,Bundesliga,382,Julian Ryerson,no NOR,DF,Union Berlin,21,1997,14,3,368,0,0,0,0,2,0
2019-2020,Bundesliga,383,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,9,9,810,0,0,0,0,0,0
2019-2020,Bundesliga,384,João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,25,1994,32,18,"1,629",2,2,0,0,4,0
2019-2020,Bundesliga,385,Abdelhamid Sabiri,de GER,MF,Paderborn 07,22,1996,24,9,"1,048",4,1,1,1,6,0
2019-2020,Bundesliga,386,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,25,1994,32,30,"2,499",9,7,0,0,4,0
2019-2020,Bundesliga,387,Nuri Şahin,tr TUR,MF,Werder Bremen,30,1988,16,16,"1,249",0,3,0,0,5,1
2019-2020,Bundesliga,388,Roland Sallai,hu HUN,"MF,FW",Freiburg,22,1997,21,15,"1,162",2,0,0,0,2,0
2019-2020,Bundesliga,389,Lazar Samardzic,de GER,MF,Hertha BSC,17,2002,3,0,34,0,0,0,0,0,0
2019-2020,Bundesliga,390,Diadie Samassékou,ml MLI,MF,Hoffenheim,23,1996,21,16,"1,310",0,1,0,0,4,0
2019-2020,Bundesliga,391,Renato Sanches,pt POR,MF,Bayern Munich,21,1997,1,0,6,0,0,0,0,0,0
2019-2020,Bundesliga,392,Jadon Sancho,eng ENG,"FW,MF",Dortmund,19,2000,32,25,"2,287",17,16,0,0,2,0
2019-2020,Bundesliga,393,Salif Sané,sn SEN,DF,Schalke 04,28,1990,15,13,"1,126",2,1,0,0,3,0
2019-2020,Bundesliga,394,Marcelo Saracchi,uy URU,DF,RB Leipzig,21,1998,4,1,179,1,0,0,0,1,0
2019-2020,Bundesliga,395,Josh Sargent,us USA,FW,Werder Bremen,19,2000,28,15,"1,416",4,2,0,0,2,0
2019-2020,Bundesliga,396,Louis Schaub,at AUT,MF,Köln,24,1994,9,7,623,1,1,0,0,0,0
2019-2020,Bundesliga,397,Patrik Schick,cz CZE,FW,RB Leipzig,23,1996,22,15,"1,298",10,2,0,0,3,0
2019-2020,Bundesliga,398,Julian Schieber,de GER,FW,Augsburg,30,1989,2,0,43,0,0,0,0,1,0
2019-2020,Bundesliga,399,Kingsley Schindler,de GER,"FW,MF",Köln,26,1993,13,9,849,0,2,0,0,0,0
2019-2020,Bundesliga,400,Xaver Schlager,at AUT,MF,Wolfsburg,21,1997,23,21,"1,719",1,2,0,0,4,0
2019-2020,Bundesliga,401,Keven Schlotterbeck,de GER,DF,Union Berlin,22,1997,23,23,"1,939",0,0,0,0,6,1
2019-2020,Bundesliga,402,Nico Schlotterbeck,de GER,DF,Freiburg,19,1999,13,4,373,0,0,0,0,0,0
2019-2020,Bundesliga,403,Marcel Schmelzer,de GER,DF,Dortmund,31,1988,7,0,66,1,1,0,0,0,0
2019-2020,Bundesliga,404,Jonathan Schmid,fr FRA,DF,Freiburg,29,1990,33,31,"2,836",5,1,0,0,1,0
2019-2020,Bundesliga,405,Manuel Schmiedebach,de GER,MF,Union Berlin,30,1988,5,2,179,0,0,0,0,0,0
2019-2020,Bundesliga,406,Benno Schmitz,de GER,DF,Köln,24,1994,18,13,"1,158",0,0,0,0,1,0
2019-2020,Bundesliga,407,Sebastian Schonlau,de GER,DF,Paderborn 07,24,1994,23,23,"2,070",2,0,0,0,2,0
2019-2020,Bundesliga,408,Alessandro Schöpf,at AUT,MF,Schalke 04,25,1994,22,15,"1,432",0,1,0,0,3,0
2019-2020,Bundesliga,409,Markus Schubert,de GER,GK,Schalke 04,21,1998,9,8,742,0,0,0,0,0,0
2019-2020,Bundesliga,410,Nico Schulz,de GER,DF,Dortmund,26,1993,11,7,594,1,0,0,0,0,0
2019-2020,Bundesliga,411,Alexander Schwolow,de GER,GK,Freiburg,27,1992,24,24,"2,091",0,0,0,0,0,0
2019-2020,Bundesliga,412,Davie Selke,de GER,FW,Hertha BSC,24,1995,19,10,960,1,1,0,0,3,0
2019-2020,Bundesliga,413,Davie Selke,de GER,FW,Werder Bremen,24,1995,11,5,463,0,0,0,0,3,0
2019-2020,Bundesliga,414,Suat Serdar,de GER,MF,Schalke 04,22,1997,20,19,"1,599",7,0,0,0,2,0
2019-2020,Bundesliga,415,Khiry Shelton,us USA,"FW,MF",Paderborn 07,26,1993,2,0,34,0,0,0,0,0,0
2019-2020,Bundesliga,416,André Silva,pt POR,FW,Eint Frankfurt,23,1995,25,16,"1,575",12,3,1,1,1,0
2019-2020,Bundesliga,417,Sarpreet Singh,nz NZL,"FW,MF",Bayern Munich,20,1999,2,1,72,0,0,0,0,0,0
2019-2020,Bundesliga,418,Daley Sinkgraven,nl NED,DF,Leverkusen,24,1995,13,11,909,0,1,0,0,1,0
2019-2020,Bundesliga,419,Ellyes Skhiri,tn TUN,MF,Köln,24,1995,32,31,"2,672",1,3,0,0,4,0
2019-2020,Bundesliga,420,Robert Skov,dk DEN,"DF,FW",Hoffenheim,23,1996,31,29,"2,608",4,7,0,0,4,0
2019-2020,Bundesliga,421,Steven Skrzybski,de GER,"FW,MF",Düsseldorf,26,1992,11,6,530,1,2,0,0,0,0
2019-2020,Bundesliga,422,Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,2,1,151,0,0,0,0,0,0
2019-2020,Bundesliga,423,Lasse Sobiech,de GER,DF,Köln,28,1991,1,1,90,0,0,0,0,1,0
