Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,EPL,1,Patrick van Aanholt,nl NED,DF,Crystal Palace,28,1990,29,29,"2,507",3,2,1,1,0,0
2019-2020,EPL,2,Max Aarons,eng ENG,DF,Norwich City,19,2000,36,36,"3,240",0,1,0,0,7,0
2019-2020,EPL,3,Tammy Abraham,eng ENG,FW,Chelsea,21,1997,34,25,"2,215",15,3,0,0,2,0
2019-2020,EPL,4,Che Adams,eng ENG,FW,Southampton,23,1996,30,12,"1,111",4,2,0,0,0,0
2019-2020,EPL,5,Adrián,es ESP,GK,Liverpool,32,1987,11,9,875,0,0,0,0,1,0
2019-2020,EPL,6,Sergio Agüero,ar ARG,FW,Manchester City,31,1988,24,18,"1,452",16,3,2,3,1,0
2019-2020,EPL,7,Albian Ajeti,ch SUI,"MF,FW",West Ham,22,1997,9,0,139,0,0,0,0,0,0
2019-2020,EPL,8,Nathan Aké,nl NED,DF,Bournemouth,24,1995,29,29,"2,503",2,2,0,0,2,0
2019-2020,EPL,9,Marc Albrighton,eng ENG,"MF,DF",Leicester City,29,1989,20,9,867,0,3,0,0,2,0
2019-2020,EPL,10,Toby Alderweireld,be BEL,DF,Tottenham,30,1989,33,33,"2,957",2,2,0,0,7,0
2019-2020,EPL,11,Trent Alexander-Arnold,eng ENG,DF,Liverpool,20,1998,38,35,"3,175",4,13,0,0,5,0
2019-2020,EPL,12,Alisson,br BRA,GK,Liverpool,26,1992,29,29,"2,543",0,1,0,0,0,1
2019-2020,EPL,13,Dele Alli,eng ENG,"MF,FW",Tottenham,23,1996,25,21,"1,847",8,4,1,1,2,0
2019-2020,EPL,14,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,25,1994,36,35,"3,021",4,2,0,0,5,0
2019-2020,EPL,15,Marcos Alonso,es ESP,DF,Chelsea,28,1990,18,15,"1,430",4,2,0,0,4,0
2019-2020,EPL,16,Steven Alzate,co COL,"MF,DF",Brighton,20,1998,19,12,"1,188",0,0,0,0,1,0
2019-2020,EPL,17,Ibrahim Amadou,fr FRA,"DF,MF",Norwich City,26,1993,11,8,759,0,0,0,0,1,0
2019-2020,EPL,18,Felipe Anderson,br BRA,"MF,FW",West Ham,26,1993,25,20,"1,497",1,4,0,0,1,0
2019-2020,EPL,19,Florin Andone,ro ROU,"MF,FW",Brighton,26,1993,3,1,73,1,0,0,0,0,1
2019-2020,EPL,20,Angeliño,es ESP,DF,Manchester City,22,1997,6,4,423,0,0,0,0,1,0
2019-2020,EPL,21,Faustino Anjorin,eng ENG,FW,Chelsea,17,2001,1,0,20,0,0,0,0,0,0
2019-2020,EPL,22,Michail Antonio,eng ENG,FW,West Ham,29,1990,24,19,"1,768",10,3,1,1,3,0
2019-2020,EPL,23,Stuart Armstrong,sco SCO,MF,Southampton,27,1992,30,19,"1,715",5,3,0,0,4,0
2019-2020,EPL,24,Kepa Arrizabalaga,es ESP,GK,Chelsea,24,1994,33,33,"2,970",0,0,0,0,0,0
2019-2020,EPL,25,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,27,1992,19,6,749,0,3,0,0,2,0
2019-2020,EPL,26,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,30,1989,36,35,"3,136",22,3,2,2,3,1
2019-2020,EPL,27,Serge Aurier,ci CIV,DF,Tottenham,26,1992,33,31,"2,700",1,5,0,0,4,1
2019-2020,EPL,28,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,27,1991,37,37,"3,148",9,2,0,0,6,0
2019-2020,EPL,29,César Azpilicueta,es ESP,DF,Chelsea,29,1989,36,36,"3,229",2,6,0,0,1,0
2019-2020,EPL,30,Eric Bailly,ci CIV,DF,Manchester Utd,25,1994,4,1,150,0,0,0,0,0,0
2019-2020,EPL,31,Leighton Baines,eng ENG,DF,Everton,34,1984,8,4,404,0,0,0,0,0,0
2019-2020,EPL,32,Fabián Balbuena,py PAR,DF,West Ham,27,1991,17,13,"1,177",1,0,0,0,2,0
2019-2020,EPL,33,George Baldock,eng ENG,DF,Sheffield Utd,26,1993,38,38,"3,420",2,3,0,0,7,0
2019-2020,EPL,34,Phil Bardsley,sco SCO,DF,Burnley,34,1985,21,21,"1,890",0,1,0,0,6,0
2019-2020,EPL,35,Ross Barkley,eng ENG,MF,Chelsea,25,1993,21,13,"1,103",1,4,0,0,0,0
2019-2020,EPL,36,Ashley Barnes,at AUT,FW,Burnley,29,1989,19,17,"1,352",6,0,1,1,4,0
2019-2020,EPL,37,Harvey Barnes,eng ENG,"MF,FW",Leicester City,21,1997,36,24,"2,083",6,8,0,0,0,0
2019-2020,EPL,38,Chris Basham,eng ENG,DF,Sheffield Utd,31,1988,38,38,"3,242",0,1,0,0,4,0
2019-2020,EPL,39,Borja Bastón,es ESP,"MF,FW",Aston Villa,26,1992,2,0,18,0,0,0,0,0,0
2019-2020,EPL,40,Michy Batshuayi,be BEL,FW,Chelsea,25,1993,16,1,239,1,1,0,0,0,0
2019-2020,EPL,41,Jan Bednarek,pl POL,DF,Southampton,23,1996,34,34,"3,057",1,1,0,0,4,0
2019-2020,EPL,42,Héctor Bellerín,es ESP,DF,Arsenal,24,1995,15,13,"1,158",1,0,0,0,2,0
2019-2020,EPL,43,Ryan Bennett,eng ENG,DF,Wolves,29,1990,11,7,606,0,0,0,0,2,0
2019-2020,EPL,44,Ryan Bennett,eng ENG,DF,Leicester City,29,1990,5,3,331,0,0,0,0,0,0
2019-2020,EPL,45,Nabil Bentaleb,dz ALG,MF,Newcastle Utd,24,1994,12,8,751,0,0,0,0,2,0
2019-2020,EPL,46,Christian Benteke,be BEL,FW,Crystal Palace,28,1990,24,13,"1,261",2,1,0,0,4,1
2019-2020,EPL,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,28,1990,12,6,621,1,1,0,0,0,0
2019-2020,EPL,48,Sander Berge,no NOR,MF,Sheffield Utd,21,1998,14,12,943,1,1,0,0,0,0
2019-2020,EPL,49,Steven Bergwijn,nl NED,"FW,MF",Tottenham,21,1997,14,8,704,3,1,0,0,2,0
2019-2020,EPL,50,Bernard,br BRA,"MF,FW",Everton,26,1992,27,15,"1,280",3,2,0,0,2,0
2019-2020,EPL,51,Bernardo,br BRA,DF,Brighton,24,1995,14,7,679,0,0,0,0,1,0
2019-2020,EPL,52,Ryan Bertrand,eng ENG,DF,Southampton,29,1989,32,31,"2,742",1,1,0,0,3,1
2019-2020,EPL,53,Muhamed Bešić,ba BIH,MF,Sheffield Utd,26,1992,9,2,250,0,0,0,0,2,0
