Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2019-2020,League 1,227,Jérémy Grimm,fr FRA,FW,Strasbourg,32,1987,1,0,1,0,0,0,0,0,0
2019-2020,League 1,228,Bruno Guimarães,br BRA,MF,Lyon,21,1997,3,3,270,0,0,0,0,1,0
2019-2020,League 1,229,Sehrou Guirassy,fr FRA,FW,Amiens,23,1996,23,23,"1,921",9,2,3,4,6,0
2019-2020,League 1,230,Rafik Guitane,fr FRA,"MF,DF",Rennes,20,1999,2,0,16,0,0,0,0,0,0
2019-2020,League 1,231,Régis Gurtner,fr FRA,GK,Amiens,32,1986,28,28,"2,520",0,0,0,0,0,0
2019-2020,League 1,232,Luiz Gustavo,br BRA,MF,Marseille,32,1987,3,2,190,0,0,0,0,0,0
2019-2020,League 1,233,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,32,1987,14,9,865,6,1,0,0,3,1
2019-2020,League 1,234,Benjamin Henrichs,de GER,"DF,MF",Monaco,22,1997,13,10,890,0,0,0,0,3,0
2019-2020,League 1,235,Christophe Hérelle,mq MTQ,DF,Nice,26,1992,15,13,"1,103",3,0,0,0,3,1
2019-2020,League 1,236,Ander Herrera,es ESP,"MF,DF",Paris S-G,29,1989,8,6,547,1,1,0,0,0,0
2019-2020,League 1,237,Vitorino Hilton,br BRA,DF,Montpellier,41,1977,28,28,"2,510",0,2,0,0,2,0
2019-2020,League 1,238,Josué Homawoo,fr FRA,DF,Nantes,21,1997,1,0,45,0,0,0,0,0,0
2019-2020,League 1,239,Franck Honorat,fr FRA,"FW,DF",Saint-Étienne,22,1996,12,9,849,0,3,0,0,1,0
2019-2020,League 1,240,Adrien Hunou,fr FRA,"FW,MF",Rennes,25,1994,23,13,"1,210",8,1,1,1,2,0
2019-2020,League 1,241,Suk Hyun-jun,kr KOR,"FW,MF",Reims,28,1991,13,1,262,1,1,0,0,3,0
2019-2020,League 1,242,Didier Ibrahim Ndong,ga GAB,MF,Dijon,25,1994,27,27,"2,386",0,3,0,0,5,0
2019-2020,League 1,243,Mauro Icardi,ar ARG,FW,Paris S-G,26,1993,20,14,"1,267",12,2,0,0,0,0
2019-2020,League 1,244,Jonathan Ikone,fr FRA,"MF,FW",Lille,21,1998,28,26,"2,057",3,6,1,1,6,0
2019-2020,League 1,245,Yun Il-lok,kr KOR,"MF,FW",Montpellier,27,1992,5,1,121,0,0,0,0,0,0
2019-2020,League 1,246,Edmilson Indjai,gw GNB,FW,Saint-Étienne,19,2000,4,0,49,0,0,0,0,0,0
2019-2020,League 1,247,Nicolas Isimat-Mirin,fr FRA,DF,Toulouse,27,1991,14,14,"1,260",1,0,0,0,4,0
2019-2020,League 1,248,Christophe Jallet,fr FRA,DF,Amiens,35,1983,12,10,855,1,1,0,0,0,0
2019-2020,League 1,249,Corentin Jean,fr FRA,DF,Toulouse,24,1995,1,0,7,0,0,0,0,0,0
2019-2020,League 1,250,Benjamin Jeannot,fr FRA,MF,Dijon,27,1992,2,2,167,0,0,0,0,0,0
2019-2020,League 1,251,Jemerson,br BRA,"DF,MF",Monaco,26,1992,13,13,"1,056",0,0,0,0,2,1
2019-2020,League 1,252,Jesé,es ESP,FW,Paris S-G,26,1993,1,0,1,0,0,0,0,0,0
2019-2020,League 1,253,Vukašin Jovanović,rs SRB,DF,Bordeaux,23,1996,9,5,573,0,1,0,0,4,0
2019-2020,League 1,254,Stevan Jovetić,me MNE,"FW,MF",Monaco,29,1989,9,5,473,2,0,0,0,2,1
2019-2020,League 1,255,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,25,1994,27,16,"1,468",1,3,0,0,5,0
2019-2020,League 1,256,Gaël Kakuta,cd COD,"MF,FW",Amiens,28,1991,24,23,"2,001",2,5,0,0,4,0
2019-2020,League 1,257,Lovre Kalinić,hr CRO,GK,Toulouse,29,1990,4,4,305,0,0,0,0,0,0
2019-2020,League 1,258,Samuel Kalu,ng NGA,"FW,DF",Bordeaux,21,1997,20,15,"1,357",1,1,0,0,4,0
2019-2020,League 1,259,François Kamano,gn GUI,"DF,MF",Bordeaux,23,1996,11,7,648,1,0,0,0,1,0
2019-2020,League 1,260,Boubacar Kamara,fr FRA,"DF,MF",Marseille,19,1999,24,24,"2,139",1,2,0,0,7,1
2019-2020,League 1,261,Hassane Kamara,gm GAM,"DF,FW",Reims,24,1994,23,18,"1,709",2,0,0,0,5,0
2019-2020,League 1,262,Wilfried Kanga,fr FRA,FW,Angers,21,1998,4,0,68,0,0,0,0,0,0
2019-2020,League 1,263,Thilo Kehrer,de GER,DF,Paris S-G,22,1996,7,5,480,1,0,0,0,0,0
2019-2020,League 1,264,Jules Keita,gn GUI,"MF,FW",Dijon,21,1998,3,1,158,0,0,0,0,0,0
2019-2020,League 1,265,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Marseille,24,1995,7,0,106,0,0,0,0,1,0
2019-2020,League 1,266,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,28,1991,16,13,"1,149",3,2,1,1,4,0
2019-2020,League 1,267,Presnel Kimpembe,fr FRA,DF,Paris S-G,23,1995,16,14,"1,225",0,0,0,0,6,0
2019-2020,League 1,268,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,27,1991,15,14,"1,305",0,0,0,0,6,0
2019-2020,League 1,269,Ghislain Konan,ci CIV,DF,Reims,23,1995,16,15,"1,333",0,1,0,0,2,1
2019-2020,League 1,270,Moussa Konaté,sn SEN,FW,Amiens,26,1993,12,6,614,2,0,0,1,0,0
2019-2020,League 1,271,Kouadio Koné,fr FRA,MF,Toulouse,18,2001,13,11,875,0,0,0,0,5,1
2019-2020,League 1,272,Lamine Koné,ci CIV,DF,Strasbourg,30,1989,18,17,"1,473",1,0,0,0,4,0
2019-2020,League 1,273,Moussa Koné,sn SEN,FW,Nîmes,22,1996,5,1,140,2,0,0,0,0,0
2019-2020,League 1,274,Youssouf Koné,ml MLI,DF,Lyon,24,1995,11,10,818,0,0,0,0,1,1
2019-2020,League 1,275,Laurent Koscielny,fr FRA,DF,Bordeaux,33,1985,25,25,"2,183",0,0,0,0,3,0
2019-2020,League 1,276,Nianzou Kouassi,fr FRA,"DF,MF",Paris S-G,17,2002,6,4,452,2,0,0,0,1,0
2019-2020,League 1,277,Efthimis Koulouris,gr GRE,FW,Toulouse,23,1996,24,17,"1,541",4,2,0,0,1,0
2019-2020,League 1,278,Rene Krhin,si SVN,"DF,MF",Nantes,29,1990,8,4,327,0,0,0,0,0,0
2019-2020,League 1,279,Layvin Kurzawa,fr FRA,DF,Paris S-G,26,1992,14,9,858,1,0,0,0,4,0
2019-2020,League 1,280,Dereck Kutesa,ch SUI,"FW,MF",Reims,21,1997,14,4,528,1,0,0,0,0,0
2019-2020,League 1,281,Enock Kwateng,fr FRA,DF,Bordeaux,22,1997,14,13,983,0,1,0,0,4,0
2019-2020,League 1,282,Gaëtan Laborde,fr FRA,FW,Montpellier,25,1994,28,27,"2,237",6,5,0,0,1,0
2019-2020,League 1,283,Alban Lafont,fr FRA,GK,Nantes,20,1999,27,27,"2,430",0,0,0,0,3,0
2019-2020,League 1,284,Jack Lahne,se SWE,FW,Amiens,17,2001,1,0,9,1,0,0,0,0,0
2019-2020,League 1,285,Kenny Lala,fr FRA,DF,Strasbourg,27,1991,25,22,"2,043",2,1,2,2,1,0
2019-2020,League 1,286,Loïck Landre,fr FRA,DF,Nîmes,27,1992,11,10,929,1,0,0,0,2,0
2019-2020,League 1,287,Gautier Larsonneur,fr FRA,GK,Brest,22,1997,27,27,"2,397",0,0,0,0,2,0
2019-2020,League 1,288,Paul Lasne,fr FRA,"MF,FW",Brest,30,1989,19,14,"1,224",2,1,0,0,1,0
2019-2020,League 1,289,Wesley Lautoa,nc NCL,"MF,DF",Dijon,31,1987,23,21,"1,869",0,1,0,0,3,0
2019-2020,League 1,290,Mickaël Le Bihan,fr FRA,FW,Nice,29,1990,2,1,100,0,1,0,0,1,0
2019-2020,League 1,291,Damien Le Tallec,fr FRA,"MF,DF",Montpellier,29,1990,28,28,"2,458",2,0,0,0,3,0
2019-2020,League 1,292,James Lea Siliki,fr FRA,MF,Rennes,23,1996,20,12,"1,079",0,0,0,0,4,0
2019-2020,League 1,293,Adrien Lebeau,fr FRA,MF,Strasbourg,20,1999,2,0,13,0,0,0,0,0,0
2019-2020,League 1,294,Benjamin Lecomte,fr FRA,GK,Monaco,28,1991,28,28,"2,520",0,0,0,0,1,0
2019-2020,League 1,295,Pierre Lees-Melou,fr FRA,MF,Nice,26,1993,26,25,"2,252",5,6,0,0,5,0
2019-2020,League 1,296,Jordan Lefort,fr FRA,DF,Amiens,25,1993,10,8,842,0,1,0,0,2,0
2019-2020,League 1,297,Nicolas Lemaître,fr FRA,GK,Reims,22,1997,1,1,90,0,0,0,0,0,0
2019-2020,League 1,298,Donovan Léon,gf GUF,GK,Brest,26,1992,2,1,123,0,0,0,0,0,0
2019-2020,League 1,299,Aaron Leya Iseka,be BEL,FW,Toulouse,21,1997,22,6,777,2,0,1,2,2,0
2019-2020,League 1,300,Dimitri Liénard,fr FRA,MF,Strasbourg,31,1988,22,16,"1,489",2,3,0,0,3,0
2019-2020,League 1,301,Isaac Lihadji,fr FRA,"DF,MF",Marseille,17,2002,2,0,25,0,0,0,0,0,0
2019-2020,League 1,302,Lucas Lima,br BRA,"FW,DF",Nantes,27,1991,3,3,270,0,0,0,0,0,0
2019-2020,League 1,303,Anthony Limbombe,be BEL,"FW,MF",Nantes,25,1994,4,2,151,1,0,0,0,0,0
2019-2020,League 1,304,Gautier Lloris,fr FRA,DF,Nice,24,1995,3,3,270,0,0,0,0,1,0
2019-2020,League 1,305,Enzo Loiodice,fr FRA,MF,Dijon,18,2000,5,2,192,0,0,0,0,0,0
2019-2020,League 1,306,Anthony Lopes,pt POR,GK,Lyon,28,1990,26,26,"2,340",0,0,0,0,1,0
2019-2020,League 1,307,Rony Lopes,pt POR,FW,Monaco,23,1995,1,1,80,0,0,0,0,0,0
2019-2020,League 1,308,Maxime Lopez,fr FRA,"MF,FW",Marseille,21,1997,23,13,"1,110",0,3,0,0,2,0
2019-2020,League 1,309,Albert Lottin,fr FRA,MF,Bordeaux,17,2001,1,1,45,0,0,0,0,0,0
2019-2020,League 1,310,Imran Louza,fr FRA,"MF,FW",Nantes,20,1999,24,22,"2,009",2,2,0,0,4,0
2019-2020,League 1,311,Jean Lucas,br BRA,MF,Lyon,21,1998,11,1,200,1,0,0,0,3,0
2019-2020,League 1,312,Arnaud Lusamba,fr FRA,"MF,FW",Nice,22,1997,15,11,982,1,2,0,0,1,0
2019-2020,League 1,313,Yann M'Vila,fr FRA,"MF,DF",Saint-Étienne,29,1990,23,21,"1,942",0,2,0,0,1,0
2019-2020,League 1,314,Yvann Macon,GPE,DF,Saint-Étienne,20,1998,2,2,95,0,0,0,0,1,0
2019-2020,League 1,315,Hugo Magnetti,fr FRA,MF,Brest,21,1998,8,2,236,0,0,0,0,1,0
2019-2020,League 1,316,Thiago Maia,br BRA,MF,Lille,22,1997,3,0,48,0,0,0,0,0,0
2019-2020,League 1,317,Habib Maïga,ci CIV,MF,Metz,23,1996,26,26,"2,266",1,2,0,0,7,0
2019-2020,League 1,318,Mike Maignan,fr FRA,GK,Lille,23,1995,28,28,"2,520",0,0,0,0,0,0
2019-2020,League 1,319,Josh Maja,ng NGA,FW,Bordeaux,20,1998,21,6,735,6,2,0,0,0,0
2019-2020,League 1,320,Abdul Majeed Waris,gh GHA,FW,Strasbourg,27,1991,7,4,371,2,1,0,0,1,0
2019-2020,League 1,321,Jean-Victor Makengo,fr FRA,"MF,FW",Toulouse,21,1998,19,12,988,2,0,0,0,1,0
2019-2020,League 1,322,Hianga Mananga Mbock,fr FRA,MF,Brest,19,1999,2,1,141,1,0,0,0,0,0
2019-2020,League 1,323,Vincent Manceau,fr FRA,DF,Angers,30,1989,22,22,"1,980",0,0,0,0,1,0
2019-2020,League 1,324,Steve Mandanda,fr FRA,GK,Marseille,34,1985,27,27,"2,370",0,0,0,0,1,0
2019-2020,League 1,325,Reinildo Mandava,mz MOZ,DF,Lille,25,1994,16,12,"1,110",0,0,0,0,4,0
2019-2020,League 1,326,Thomas Mangani,fr FRA,MF,Angers,32,1987,24,21,"1,871",2,2,0,0,0,0
2019-2020,League 1,327,Myziane Maolida,fr FRA,"FW,MF",Nice,20,1999,18,7,675,1,2,0,0,0,0
2019-2020,League 1,328,Faitout Maouassa,fr FRA,DF,Rennes,21,1998,23,23,"1,803",3,1,0,0,3,0
2019-2020,League 1,329,Fernando Marçal,br BRA,DF,Lyon,30,1989,11,11,829,0,1,0,0,1,2
2019-2020,League 1,330,Marcelo,br BRA,DF,Lyon,32,1987,17,17,"1,503",0,0,0,0,4,0
2019-2020,League 1,331,Dario Maresic,at AUT,DF,Reims,19,1999,1,1,90,0,0,0,0,0,0
2019-2020,League 1,332,Jordan Marié,fr FRA,MF,Dijon,27,1991,8,1,201,0,0,0,0,0,0
2019-2020,League 1,333,Guillermo Maripán,cl CHI,DF,Monaco,25,1994,20,20,"1,753",2,0,0,0,2,0
2019-2020,League 1,334,Marquinhos,br BRA,"MF,DF",Paris S-G,25,1994,19,15,"1,476",3,1,0,0,1,0
2019-2020,League 1,335,Jonas Martin,fr FRA,MF,Strasbourg,29,1990,3,3,247,0,0,0,1,0,0
2019-2020,League 1,336,Jonas Martin,fr FRA,MF,Rennes,29,1990,3,1,113,0,0,0,0,1,0
2019-2020,League 1,337,Pablo Martinez,fr FRA,DF,Nîmes,30,1989,26,26,"2,339",2,1,0,0,5,1
2019-2020,League 1,338,Gelson Martins,pt POR,"DF,FW",Monaco,24,1995,21,20,"1,674",4,1,0,0,3,1
2019-2020,League 1,339,Stephy Mavididi,eng ENG,"FW,MF",Dijon,21,1998,24,16,"1,391",5,1,0,0,0,0
2019-2020,League 1,340,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,30,1989,9,5,451,3,1,0,0,0,0
2019-2020,League 1,341,Kévin Mayi,fr FRA,FW,Brest,26,1993,2,0,4,0,0,0,0,0,0
2019-2020,League 1,342,Kylian Mbappé,fr FRA,FW,Paris S-G,20,1998,20,17,"1,513",18,5,0,0,0,0
2019-2020,League 1,343,Loïc Mbe Soh,fr FRA,DF,Paris S-G,18,2001,1,1,58,0,0,0,0,0,0
2019-2020,League 1,344,Isaac Mbenza,be BEL,FW,Amiens,23,1996,3,1,84,0,0,0,0,0,0
2019-2020,League 1,345,Nathanael Mbuku,fr FRA,"MF,FW",Reims,17,2002,11,3,395,0,0,0,0,0,0
2019-2020,League 1,346,Farid El Melali,dz ALG,"MF,FW",Angers,22,1997,8,4,306,3,0,0,0,0,0
2019-2020,League 1,347,Pedro Mendes,pt POR,DF,Montpellier,28,1990,16,16,"1,376",1,0,0,0,10,1
2019-2020,League 1,348,Thiago Mendes,br BRA,MF,Lyon,27,1992,22,21,"1,812",0,6,0,0,4,1
2019-2020,League 1,349,Stiven Mendoza,co COL,"FW,MF",Amiens,27,1992,15,12,"1,101",5,0,0,0,2,0
2019-2020,League 1,350,Alexandre Mendy,fr FRA,"FW,MF",Brest,25,1994,20,9,899,3,1,0,1,3,0
2019-2020,League 1,351,Edouard Mendy,sn SEN,GK,Rennes,27,1992,24,24,"2,160",0,0,0,0,1,0
2019-2020,League 1,352,Hamza Mendyl,ma MAR,DF,Dijon,21,1997,18,16,"1,441",1,0,0,0,7,1
2019-2020,League 1,353,Thomas Meunier,be BEL,DF,Paris S-G,27,1991,16,14,"1,242",0,1,0,0,3,0
2019-2020,League 1,354,Mexer,mz MOZ,DF,Bordeaux,30,1988,19,16,"1,488",0,2,0,0,5,0
2019-2020,League 1,355,Florian Miguel,fr FRA,DF,Nîmes,22,1996,24,23,"2,056",1,0,0,0,8,1
2019-2020,League 1,356,Georges Mikautadze,fr FRA,FW,Metz,18,2000,1,0,8,0,0,0,0,0,0
2019-2020,League 1,357,Stefan Mitrović,rs SRB,DF,Strasbourg,29,1990,23,23,"2,053",1,1,0,0,4,0
2019-2020,League 1,358,Florent Mollet,fr FRA,MF,Montpellier,27,1991,25,19,"1,684",6,3,0,0,5,0
2019-2020,League 1,359,Thomas Monconduit,fr FRA,MF,Amiens,28,1991,19,15,"1,364",0,0,0,0,8,0
2019-2020,League 1,360,Steven Moreira,fr FRA,DF,Toulouse,24,1994,17,16,"1,389",0,0,0,0,3,2
2019-2020,League 1,361,Jérémy Morel,mg MAD,DF,Rennes,35,1984,21,20,"1,806",1,0,0,0,2,0
2019-2020,League 1,362,Lebo Mothiba,za RSA,FW,Strasbourg,23,1996,21,12,"1,047",3,3,0,0,0,0
2019-2020,League 1,363,Harold Moukoudi,cm CMR,DF,Saint-Étienne,21,1997,11,11,990,0,0,0,0,3,0
2019-2020,League 1,364,Jessy Moulin,fr FRA,GK,Saint-Étienne,33,1986,5,5,450,0,0,0,0,0,0
2019-2020,League 1,365,Wesley Moustache,fr FRA,DF,Nantes,20,1999,1,1,45,0,0,0,0,0,0
2019-2020,League 1,366,Samuel Moutoussamy,cd COD,"DF,FW",Nantes,22,1996,18,3,523,0,0,0,0,0,0
2019-2020,League 1,367,Benoît Mukinayi,fr FRA,DF,Monaco,18,2001,16,16,"1,411",0,0,0,0,0,0
2019-2020,League 1,368,Marshall Munetsi,zw ZIM,MF,Reims,23,1996,17,8,838,0,2,0,0,3,0
2019-2020,League 1,369,Ngonda Muzinga,cd COD,DF,Dijon,24,1994,6,6,540,0,0,0,0,1,0
2019-2020,League 1,370,Kévin N'Doram,fr FRA,MF,Metz,23,1996,20,19,"1,646",0,0,0,0,2,0
2019-2020,League 1,371,Abdallah N'dour,sn SEN,DF,Strasbourg,25,1993,6,4,373,0,0,0,0,2,1
2019-2020,League 1,372,Ferris N'Goma,fr FRA,"FW,MF",Brest,26,1993,4,0,25,1,0,1,1,1,0
2019-2020,League 1,373,Nathan N'Goumou,fr FRA,"FW,MF",Toulouse,19,2000,1,0,9,0,0,0,0,0,0
2019-2020,League 1,374,Stanley N'Soki,fr FRA,DF,Nice,20,1999,17,14,"1,273",0,1,0,0,3,0
2019-2020,League 1,375,Keylor Navas,cr CRC,GK,Paris S-G,32,1986,21,21,"1,890",0,0,0,0,0,0
2019-2020,League 1,376,Papa Ndiaga Yade,sn SEN,FW,Metz,19,2000,2,0,4,0,0,0,0,0,0
2019-2020,League 1,377,Neymar,br BRA,"MF,FW",Paris S-G,27,1992,15,15,"1,318",13,6,4,5,4,1
2019-2020,League 1,378,Ahmad Ngouyamsa,cm CMR,DF,Dijon,18,2000,1,0,55,0,0,0,0,1,0
2019-2020,League 1,379,Opa Nguette,sn SEN,FW,Metz,25,1994,26,23,"1,826",5,2,0,0,1,0
2019-2020,League 1,380,Ibrahima Niane,sn SEN,FW,Metz,20,1999,21,9,951,3,0,1,1,0,0
2019-2020,League 1,381,M'Baye Niang,sn SEN,FW,Rennes,24,1994,26,24,"2,126",10,0,0,2,2,0
2019-2020,League 1,382,Cheikh Niasse,sn SEN,MF,Lille,19,2000,1,0,15,0,0,0,0,0,0
2019-2020,League 1,383,Casimir Ninga,td CHA,"MF,FW",Angers,26,1993,16,6,683,3,1,0,0,2,1
2019-2020,League 1,384,Timothée Nkada,fr FRA,"FW,MF",Reims,20,1999,8,0,148,0,0,0,0,1,0
2019-2020,League 1,385,Arnaud Nordin,fr FRA,FW,Saint-Étienne,21,1998,18,9,908,1,0,0,0,2,0
2019-2020,League 1,386,Gerzino Nyamsi,fr FRA,DF,Rennes,22,1997,4,0,116,0,0,0,0,0,0
2019-2020,League 1,387,Steven Nzonzi,fr FRA,MF,Rennes,30,1988,5,4,386,0,0,0,0,0,0
2019-2020,League 1,388,Jean Onana,cm CMR,MF,Lille,19,2000,1,1,79,0,0,0,0,0,0
2019-2020,League 1,389,Henry Onyekuru,ng NGA,"FW,MF",Monaco,22,1997,4,2,160,0,1,0,0,0,0
2019-2020,League 1,390,Nicholas Opoku,gh GHA,DF,Amiens,21,1997,7,7,630,0,0,0,0,1,0
2019-2020,League 1,391,Victor Osimhen,ng NGA,FW,Lille,20,1998,27,25,"2,287",13,4,2,3,4,0
2019-2020,League 1,392,Otávio,br BRA,MF,Bordeaux,25,1994,25,25,"2,211",2,3,0,0,6,0
2019-2020,League 1,393,Abou Ouattara,bf BFA,MF,Lille,19,1999,1,0,9,0,0,0,0,0,0
2019-2020,League 1,394,Remi Oudin,fr FRA,"FW,MF",Reims,22,1996,18,16,"1,397",3,2,0,0,1,0
2019-2020,League 1,395,Remi Oudin,fr FRA,FW,Bordeaux,22,1996,8,5,562,1,1,0,0,0,0
2019-2020,League 1,396,Alexandre Oukidja,dz ALG,GK,Metz,31,1988,27,27,"2,384",0,0,0,0,3,0
2019-2020,League 1,397,Zinédine Ould Khaled,fr FRA,MF,Angers,19,2000,1,1,59,0,0,0,0,0,0
2019-2020,League 1,398,Adam Ounas,dz ALG,"MF,FW",Nice,22,1996,16,14,"1,123",2,4,0,0,2,1
2019-2020,League 1,399,Ambroise Oyongo,cm CMR,DF,Montpellier,28,1991,21,21,"1,821",0,0,0,0,3,0
2019-2020,League 1,400,Pablo,br BRA,DF,Bordeaux,28,1991,25,25,"2,173",4,0,0,0,2,0
2019-2020,League 1,401,Vincent Pajot,fr FRA,MF,Metz,28,1990,7,7,519,0,3,0,0,0,1
2019-2020,League 1,402,Vincent Pajot,fr FRA,MF,Angers,28,1990,6,1,113,0,1,0,0,0,0
2019-2020,League 1,403,Sergi Palencia,es ESP,DF,Saint-Étienne,23,1996,6,6,468,0,0,0,0,2,0
2019-2020,League 1,404,Nicolas Pallois,fr FRA,DF,Nantes,31,1987,21,21,"1,890",0,0,0,0,10,0
2019-2020,League 1,405,Jonathan Panzo,eng ENG,DF,Monaco,18,2000,2,1,107,0,0,0,0,0,0
2019-2020,League 1,406,Gaëtan Paquiez,fr FRA,DF,Nîmes,25,1994,21,17,"1,530",0,0,0,0,6,1
2019-2020,League 1,407,Rubén Pardo,es ESP,MF,Bordeaux,26,1992,6,1,188,1,0,0,0,0,0
2019-2020,League 1,408,Leandro Paredes,ar ARG,MF,Paris S-G,25,1994,17,8,814,0,0,0,0,2,0
2019-2020,League 1,409,Mateo Pavlović,ba BIH,DF,Angers,29,1990,11,8,812,0,0,0,0,3,0
2019-2020,League 1,410,Dimitri Payet,fr FRA,FW,Marseille,32,1987,22,22,"1,930",9,4,3,3,6,1
2019-2020,League 1,411,Yohann Pelé,fr FRA,GK,Marseille,36,1982,2,1,150,0,0,0,0,0,0
2019-2020,League 1,412,Théo Pellenard,fr FRA,DF,Angers,25,1994,8,4,455,0,0,0,0,1,0
2019-2020,League 1,413,Andy Pelmard,fr FRA,DF,Nice,19,2000,10,8,766,0,0,0,0,1,0
2019-2020,League 1,414,Mathias Pereira Lage,pt POR,MF,Angers,22,1996,25,17,"1,542",1,3,0,0,2,0
2019-2020,League 1,415,Romain Perraud,fr FRA,DF,Brest,21,1997,20,19,"1,670",0,1,0,0,1,0
2019-2020,League 1,416,Loïc Perrin,fr FRA,DF,Saint-Étienne,33,1985,21,20,"1,714",0,0,0,0,5,0
2019-2020,League 1,417,Lucas Perrin,fr FRA,DF,Marseille,20,1998,4,4,360,0,0,0,0,2,0
2019-2020,League 1,418,Danijel Petković,me MNE,GK,Angers,26,1993,2,2,180,0,0,0,0,1,0
2019-2020,League 1,419,Denis Petrić,rs SRB,GK,Nantes,31,1988,1,1,90,0,0,0,0,0,0
2019-2020,League 1,420,Rayan Philippe,fr FRA,"DF,FW",Dijon,18,2000,1,0,30,0,0,0,0,0,0
2019-2020,League 1,421,Romain Philippoteaux,fr FRA,"FW,MF",Nîmes,31,1988,27,23,"1,994",5,2,0,0,3,0
2019-2020,League 1,422,Jérémy Pied,fr FRA,DF,Lille,30,1989,5,5,450,0,0,0,0,2,0
2019-2020,League 1,423,Maxime Poundjé,fr FRA,DF,Bordeaux,26,1992,2,0,4,0,0,0,0,0,0
2019-2020,League 1,424,Percy Prado,pe PER,DF,Nantes,23,1996,3,2,185,0,0,0,0,1,0
2019-2020,League 1,425,Sanjin Prcić,ba BIH,MF,Strasbourg,25,1993,3,1,78,0,0,0,0,0,0
2019-2020,League 1,426,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,28,1991,24,23,"1,995",6,4,1,1,4,0
2019-2020,League 1,427,Nemanja Radonjić,rs SRB,"FW,MF",Marseille,23,1996,21,8,880,5,1,0,0,3,0
2019-2020,League 1,428,Rafael,br BRA,DF,Lyon,29,1990,13,9,700,0,0,0,0,3,0
2019-2020,League 1,429,Predrag Rajković,rs SRB,GK,Reims,23,1995,27,27,"2,430",0,0,0,0,1,0
2019-2020,League 1,430,Jeff Reine-Adélaïde,fr FRA,MF,Angers,21,1998,1,1,79,1,1,0,0,0,0
2019-2020,League 1,431,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Lyon,21,1998,14,11,783,2,1,0,0,3,0
2019-2020,League 1,432,Loïc Rémy,fr FRA,FW,Lille,32,1987,20,11,963,7,0,0,0,2,0
2019-2020,League 1,433,Baptiste Reynet,fr FRA,GK,Toulouse,28,1990,23,22,"2,035",0,0,0,0,1,0
2019-2020,League 1,434,Sergio Rico,es ESP,GK,Paris S-G,25,1993,2,2,180,0,0,0,0,0,0
2019-2020,League 1,435,Renaud Ripart,fr FRA,"FW,DF",Nîmes,26,1993,24,23,"2,027",4,2,2,2,0,0
2019-2020,League 1,436,Mihailo Ristić,rs SRB,"DF,MF",Montpellier,23,1995,18,8,811,0,2,0,0,1,0
2019-2020,League 1,437,Maxence Rivera,fr FRA,MF,Saint-Étienne,17,2002,1,0,25,0,0,0,0,0,0
2019-2020,League 1,438,Agustín Rogel,uy URU,DF,Toulouse,21,1997,10,9,858,0,0,0,0,0,0
2019-2020,League 1,439,Alaixys Romao,tg TOG,MF,Reims,35,1984,22,21,"1,781",0,0,0,0,11,2
2019-2020,League 1,440,Valentin Rongier,fr FRA,MF,Nantes,24,1994,3,3,270,0,1,0,0,0,0
2019-2020,League 1,441,Valentin Rongier,fr FRA,MF,Marseille,24,1994,23,20,"1,790",0,2,0,1,3,0
2019-2020,League 1,442,Nolan Roux,fr FRA,FW,Nîmes,31,1988,7,7,584,2,0,0,0,0,0
2019-2020,League 1,443,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,32,1986,22,22,"1,980",0,0,0,0,1,0
2019-2020,League 1,444,Gerónimo Rulli,ar ARG,GK,Montpellier,27,1992,25,25,"2,250",0,0,0,0,0,0
2019-2020,League 1,445,Roli Pereira de Sa,fr FRA,MF,Nantes,22,1996,1,0,6,0,0,0,0,0,0
2019-2020,League 1,446,Youssouf Sabaly,sn SEN,DF,Bordeaux,26,1993,12,10,913,0,1,0,0,1,0
2019-2020,League 1,447,Ihsan Sacko,fr FRA,FW,Nice,22,1997,3,2,145,0,0,0,0,0,0
2019-2020,League 1,448,Wesley Saïd,fr FRA,"MF,FW",Toulouse,24,1995,23,14,"1,160",2,1,0,0,2,0
2019-2020,League 1,449,Théo Sainte-Luce,fr FRA,"DF,FW",Nîmes,20,1998,3,0,22,0,0,0,0,0,0
2019-2020,League 1,450,Hiroki Sakai,jp JPN,DF,Marseille,29,1990,21,19,"1,620",0,0,0,0,3,0
2019-2020,League 1,451,William Saliba,fr FRA,DF,Saint-Étienne,18,2001,12,11,992,0,0,0,0,0,0
2019-2020,League 1,452,Romain Salin,fr FRA,GK,Rennes,35,1984,4,4,360,0,0,0,0,1,0
2019-2020,League 1,453,Mama Samba Baldé,gw GNB,"FW,MF",Dijon,23,1995,24,20,"1,676",6,2,0,0,2,0
