Season,League,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
2017-2018,Bundesliga,378,Marco Reus,de GER,"MF,FW",Dortmund,28,1989,11,11,928,7,0,0,1,1,0
2017-2018,Bundesliga,379,Elvis Rexhbeçaj,de GER,"DF,MF",Wolfsburg,19,1997,4,1,128,0,0,0,0,0,0
2017-2018,Bundesliga,380,Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,34,1983,20,15,"1,203",5,1,0,0,3,0
2017-2018,Bundesliga,381,Marco Richter,de GER,"FW,MF",Augsburg,19,1997,12,6,644,1,0,0,0,0,0
2017-2018,Bundesliga,382,Birk Risa,no NOR,"FW,DF",Köln,19,1998,2,1,81,0,0,0,0,0,0
2017-2018,Bundesliga,383,Marcel Risse,de GER,"DF,MF",Köln,27,1989,16,13,"1,169",1,3,0,0,2,0
2017-2018,Bundesliga,384,Arjen Robben,nl NED,"FW,MF",Bayern Munich,33,1984,21,19,"1,507",5,5,0,1,0,0
2017-2018,Bundesliga,385,James Rodríguez,co COL,MF,Bayern Munich,26,1991,23,19,"1,621",7,11,0,0,2,0
2017-2018,Bundesliga,386,Sebastian Rudy,de GER,MF,Bayern Munich,27,1990,25,16,"1,515",1,4,0,0,2,0
2017-2018,Bundesliga,387,Lukas Rupp,de GER,MF,Hoffenheim,26,1991,21,15,"1,160",3,2,0,0,1,0
2017-2018,Bundesliga,388,Marco Russ,de GER,DF,Eint Frankfurt,31,1985,19,12,"1,145",1,0,0,0,3,0
2017-2018,Bundesliga,389,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,23,1994,22,21,"1,790",3,5,0,0,4,0
2017-2018,Bundesliga,390,Nuri Şahin,tr TUR,MF,Dortmund,28,1988,18,14,"1,225",2,2,0,0,2,0
2017-2018,Bundesliga,391,Gōtoku Sakai,jp JPN,"DF,MF",Hamburger SV,26,1991,28,26,"2,289",0,0,0,0,2,0
2017-2018,Bundesliga,392,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,23,1993,20,17,"1,607",0,0,0,0,5,0
2017-2018,Bundesliga,393,Sejad Salihović,ba BIH,MF,Hamburger SV,32,1984,10,4,370,1,1,1,1,1,0
2017-2018,Bundesliga,394,Jairo Samperio,es ESP,"MF,FW",Mainz 05,24,1993,2,0,36,0,0,0,0,1,0
2017-2018,Bundesliga,395,Jadon Sancho,eng ENG,FW,Dortmund,17,2000,12,7,690,1,4,0,0,0,0
2017-2018,Bundesliga,396,Lamine Sané,sn SEN,DF,Werder Bremen,30,1987,11,9,786,1,0,0,0,1,0
2017-2018,Bundesliga,397,Salif Sané,sn SEN,DF,Hannover 96,26,1990,32,32,"2,879",4,1,0,0,6,0
2017-2018,Bundesliga,398,Douglas Santos,br BRA,DF,Hamburger SV,23,1994,27,26,"2,378",1,1,0,0,6,0
2017-2018,Bundesliga,399,Julian Schieber,de GER,"MF,FW",Hertha BSC,28,1989,3,0,56,0,0,0,0,0,0
2017-2018,Bundesliga,400,Sven Schipplock,de GER,"FW,MF",Hamburger SV,28,1988,9,3,338,0,0,0,0,0,0
2017-2018,Bundesliga,401,Marcel Schmelzer,de GER,DF,Dortmund,29,1988,18,17,"1,491",0,0,0,0,3,0
2017-2018,Bundesliga,402,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,27,1990,25,15,"1,473",0,0,0,0,1,0
2017-2018,Bundesliga,403,Manuel Schmiedebach,de GER,MF,Hannover 96,28,1988,6,2,165,0,0,0,0,1,0
2017-2018,Bundesliga,404,Benno Schmitz,de GER,DF,RB Leipzig,22,1994,2,1,82,0,0,0,0,0,0
2017-2018,Bundesliga,405,Alessandro Schöpf,at AUT,"DF,MF",Schalke 04,23,1994,15,9,808,0,0,0,0,3,0
2017-2018,Bundesliga,406,Nico Schulz,de GER,"DF,MF",Hoffenheim,24,1993,27,19,"1,780",1,2,0,0,3,0
2017-2018,Bundesliga,407,André Schürrle,de GER,FW,Dortmund,26,1990,18,11,"1,236",1,6,0,1,0,0
2017-2018,Bundesliga,408,Julian Schuster,de GER,"DF,MF",Freiburg,32,1985,18,16,"1,308",0,0,0,0,1,0
2017-2018,Bundesliga,409,Pirmin Schwegler,ch SUI,MF,Hannover 96,30,1987,29,27,"2,319",0,6,0,0,10,0
2017-2018,Bundesliga,410,Alexander Schwolow,de GER,GK,Freiburg,25,1992,33,33,"2,906",0,0,0,0,0,0
2017-2018,Bundesliga,411,Davie Selke,de GER,FW,Hertha BSC,22,1995,27,19,"1,886",10,0,1,1,4,0
2017-2018,Bundesliga,412,Suat Serdar,de GER,MF,Mainz 05,20,1997,25,16,"1,703",2,0,0,0,3,0
2017-2018,Bundesliga,413,Meritan Shabani,al ALB,FW,Bayern Munich,18,1999,1,1,55,0,0,0,0,0,0
2017-2018,Bundesliga,414,Vincent Sierro,ch SUI,"MF,FW",Freiburg,21,1995,4,3,213,0,0,0,0,0,0
2017-2018,Bundesliga,415,Tobias Sippel,de GER,GK,M'Gladbach,29,1988,5,4,435,0,0,0,0,0,0
2017-2018,Bundesliga,416,Yann Sommer,ch SUI,GK,M'Gladbach,28,1988,30,30,"2,625",0,0,0,0,1,0
2017-2018,Bundesliga,417,Oliver Sorg,de GER,DF,Hannover 96,27,1990,22,20,"1,687",0,1,0,0,4,0
2017-2018,Bundesliga,418,Çağlar Söyüncü,tr TUR,DF,Freiburg,21,1996,26,25,"2,153",1,0,0,0,5,2
2017-2018,Bundesliga,419,Kostas Stafylidis,gr GRE,DF,Augsburg,23,1993,2,0,33,0,0,0,0,0,0
2017-2018,Bundesliga,420,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,26,1990,28,24,"2,197",0,2,0,0,4,0
2017-2018,Bundesliga,421,Caleb Stanko,us USA,"DF,MF",Freiburg,24,1993,6,1,191,0,0,0,0,0,0
2017-2018,Bundesliga,422,Niklas Stark,de GER,"DF,MF",Hertha BSC,22,1995,26,25,"2,210",1,1,0,0,2,0
2017-2018,Bundesliga,423,Tom Starke,de GER,GK,Bayern Munich,36,1981,2,2,180,0,0,0,0,0,0
2017-2018,Bundesliga,424,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,25,1991,16,6,659,0,0,0,0,3,0
2017-2018,Bundesliga,425,Marc Stendera,de GER,MF,Eint Frankfurt,21,1995,7,5,372,0,0,0,0,1,0
2017-2018,Bundesliga,426,Pascal Stenzel,de GER,"DF,MF",Freiburg,21,1996,25,21,"1,941",1,0,0,0,3,0
2017-2018,Bundesliga,427,Lars Stindl,de GER,"FW,MF",M'Gladbach,28,1988,31,31,"2,727",6,3,0,0,5,0
2017-2018,Bundesliga,428,Valentin Stocker,ch SUI,MF,Hertha BSC,28,1989,3,0,52,0,0,0,0,0,0
2017-2018,Bundesliga,429,Tobias Strobl,de GER,MF,M'Gladbach,27,1990,4,1,115,0,1,0,0,0,0
2017-2018,Bundesliga,430,Neven Subotić,rs SRB,DF,Dortmund,28,1988,4,3,271,0,0,0,0,1,0
2017-2018,Bundesliga,431,Niklas Süle,de GER,DF,Bayern Munich,21,1995,27,20,"1,926",2,1,0,0,1,0
2017-2018,Bundesliga,432,Ádám Szalai,hu HUN,FW,Hoffenheim,29,1987,18,8,896,5,1,0,0,2,0
2017-2018,Bundesliga,433,Frederik Sørensen,dk DEN,DF,Köln,25,1992,28,24,"2,001",2,1,0,0,9,0
2017-2018,Bundesliga,434,Jonathan Tah,de GER,DF,Leverkusen,21,1996,28,27,"2,427",0,2,0,0,1,0
2017-2018,Bundesliga,435,Taleb Tawatha,il ISR,"DF,MF",Eint Frankfurt,25,1992,13,4,441,0,1,0,0,1,0
2017-2018,Bundesliga,436,Simon Terodde,de GER,FW,Köln,29,1988,15,14,"1,160",5,0,1,1,2,0
2017-2018,Bundesliga,437,Simon Terodde,de GER,FW,Stuttgart,29,1988,15,10,955,2,1,0,1,2,0
2017-2018,Bundesliga,438,Marco Terrazzino,de GER,"MF,FW",Freiburg,26,1991,24,19,"1,489",0,1,0,0,3,0
2017-2018,Bundesliga,439,Cedric Teuchert,de GER,"MF,FW",Schalke 04,20,1997,4,0,34,0,0,0,0,0,0
2017-2018,Bundesliga,440,Erik Thommy,de GER,FW,Augsburg,22,1994,6,2,167,0,0,0,0,1,0
2017-2018,Bundesliga,441,Erik Thommy,de GER,"MF,FW",Stuttgart,22,1994,14,14,980,2,4,0,0,0,0
2017-2018,Bundesliga,442,Marcel Tisserand,cd COD,DF,Wolfsburg,24,1993,16,14,"1,247",0,1,0,0,4,0
2017-2018,Bundesliga,443,Corentin Tolisso,fr FRA,MF,Bayern Munich,22,1994,26,17,"1,575",6,4,0,0,3,0
2017-2018,Bundesliga,444,Jeremy Toljan,de GER,DF,Dortmund,22,1994,16,13,"1,211",1,2,0,0,1,0
2017-2018,Bundesliga,445,Jeremy Toljan,de GER,"MF,DF",Hoffenheim,22,1994,2,2,180,0,2,0,0,0,0
2017-2018,Bundesliga,446,Ömer Toprak,tr TUR,DF,Dortmund,28,1989,26,22,"2,020",0,1,0,0,1,0
2017-2018,Bundesliga,447,Jordan Torunarigha,de GER,"DF,MF",Hertha BSC,19,1997,12,7,663,1,0,0,0,0,1
2017-2018,Bundesliga,448,Ibrahima Traoré,gn GUI,"MF,FW",M'Gladbach,29,1988,7,1,201,0,0,0,0,0,0
2017-2018,Bundesliga,449,Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31,31,"2,790",0,0,0,0,1,0
2017-2018,Bundesliga,450,Anthony Ujah,ng NGA,FW,Mainz 05,26,1990,11,2,205,0,0,0,0,0,0
2017-2018,Bundesliga,451,Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29,29,"2,610",0,0,0,0,1,0
2017-2018,Bundesliga,452,Dayot Upamecano,fr FRA,DF,RB Leipzig,18,1998,28,25,"2,268",3,0,0,0,3,1
2017-2018,Bundesliga,453,Mark Uth,de GER,"FW,MF",Hoffenheim,25,1991,31,24,"2,177",14,8,0,0,5,0
2017-2018,Bundesliga,454,Josha Vagnoman,de GER,"DF,MF",Hamburger SV,16,2000,1,0,21,0,0,0,0,0,0
2017-2018,Bundesliga,455,Miloš Veljković,rs SRB,DF,Werder Bremen,21,1995,30,30,"2,655",1,0,0,0,2,0
2017-2018,Bundesliga,456,Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,31,30,"2,614",2,2,1,3,6,0
2017-2018,Bundesliga,457,Jannik Vestergaard,dk DEN,DF,M'Gladbach,24,1992,32,32,"2,880",3,0,0,0,5,0
2017-2018,Bundesliga,458,Arturo Vidal,cl CHI,MF,Bayern Munich,30,1987,22,17,"1,456",6,2,0,0,6,0
2017-2018,Bundesliga,459,Julio Villalba,py PAR,"DF,MF",M'Gladbach,18,1998,1,0,8,0,0,0,0,1,0
2017-2018,Bundesliga,460,Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31,31,"2,790",0,1,0,0,9,0
2017-2018,Bundesliga,461,Kevin Volland,de GER,"FW,MF",Leverkusen,25,1992,31,30,"2,591",14,2,0,0,5,0
2017-2018,Bundesliga,462,Sandro Wagner,de GER,FW,Hoffenheim,29,1987,11,10,870,4,3,1,1,3,0
2017-2018,Bundesliga,463,Sandro Wagner,de GER,FW,Bayern Munich,29,1987,14,8,726,8,2,0,0,1,0
2017-2018,Bundesliga,464,Walace,br BRA,MF,Hamburger SV,22,1995,18,16,"1,318",1,2,0,0,3,0
2017-2018,Bundesliga,465,Luca Waldschmidt,de GER,"MF,FW",Hamburger SV,21,1996,20,5,794,1,2,0,1,0,0
2017-2018,Bundesliga,466,Roman Weidenfeller,de GER,GK,Dortmund,36,1980,2,1,91,0,0,0,0,0,0
2017-2018,Bundesliga,467,Julian Weigl,de GER,MF,Dortmund,21,1995,25,20,"1,944",1,0,0,0,4,0
2017-2018,Bundesliga,468,Mitchell Weiser,de GER,"DF,FW",Hertha BSC,23,1994,24,23,"1,979",1,2,0,0,2,0
2017-2018,Bundesliga,469,Wendell,br BRA,DF,Leverkusen,24,1993,26,26,"2,115",2,3,2,3,7,1
2017-2018,Bundesliga,470,Oscar Wendt,se SWE,DF,M'Gladbach,31,1985,28,28,"2,457",1,1,0,0,2,0
2017-2018,Bundesliga,471,Timo Werner,de GER,FW,RB Leipzig,21,1996,32,28,"2,494",13,7,2,2,1,0
2017-2018,Bundesliga,472,Jetro Willems,nl NED,"DF,MF",Eint Frankfurt,23,1994,23,19,"1,664",0,2,0,0,4,0
2017-2018,Bundesliga,473,William,br BRA,DF,Wolfsburg,22,1995,22,19,"1,612",0,2,0,0,5,1
2017-2018,Bundesliga,474,Marius Wolf,de GER,"MF,DF",Eint Frankfurt,22,1995,28,27,"2,363",5,8,0,0,4,0
2017-2018,Bundesliga,475,Bobby Wood,us USA,"FW,MF",Hamburger SV,24,1992,24,18,"1,609",2,0,1,1,2,1
2017-2018,Bundesliga,476,Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,18,13,"1,039",3,3,0,0,0,0
2017-2018,Bundesliga,477,Dan-Axel Zagadou,fr FRA,DF,Dortmund,18,1999,11,6,657,1,0,0,0,0,1
2017-2018,Bundesliga,478,Denis Zakaria,ch SUI,MF,M'Gladbach,20,1996,30,29,"2,296",2,1,0,0,11,0
2017-2018,Bundesliga,479,Robin Zentner,de GER,GK,Mainz 05,22,1994,15,15,"1,350",0,0,0,0,1,0
2017-2018,Bundesliga,480,Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34,34,"3,060",0,0,0,0,3,0
2017-2018,Bundesliga,481,Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,3,1,77,0,0,0,0,0,0
2017-2018,Bundesliga,482,Simon Zoller,de GER,"MF,FW",Köln,26,1991,17,12,963,2,1,0,0,3,0
2017-2018,Bundesliga,483,Steven Zuber,ch SUI,"DF,MF",Hoffenheim,25,1991,20,17,"1,431",1,2,0,0,2,0
2017-2018,Bundesliga,484,Robert Žulj,at AUT,"MF,DF",Hoffenheim,25,1992,5,1,208,0,0,0,0,1,0
